Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,1:59:21 PM,432,943.784,45.37238693,41.37105942,41.02102661,35.68516159,43.36553955,34.1902771,41.99220657,36.90206146
4/24/2018,1:59:21 PM,702,944.054,45.3194046,41.43658447,41.02102661,35.63943863,43.31174469,34.15555954,41.94871521,36.16425323
4/24/2018,1:59:21 PM,972,944.324,45.33000565,41.44750214,41.18522263,35.67373276,43.29021835,34.23654556,41.99220657,36.51668167
4/24/2018,1:59:22 PM,243,944.595,45.35119629,41.36013412,41.07577896,35.65087128,43.19331741,34.16713333,41.99220657,38.81128311
4/24/2018,1:59:22 PM,513,944.865,45.37238693,41.3819809,40.92240524,35.67373276,43.23639297,34.20184326,42.00307846,39.76618576
4/24/2018,1:59:22 PM,783,945.135,45.41475677,41.41474533,40.04243088,35.67373276,43.1609993,34.20184326,41.94871521,40.15275955
4/24/2018,1:59:24 PM,405,946.757,45.42534637,39.02286911,40.21891022,35.66230392,43.24716187,34.1902771,41.91608429,40.81274033
4/24/2018,1:59:25 PM,756,948.108,45.41475677,39.8325386,40.81274033,35.65087128,43.2040863,34.20184326,41.9595871,40.31807327
4/24/2018,1:59:26 PM,26,948.378,45.42534637,40.53816223,40.76884842,35.61656952,43.24716187,34.16713333,41.82903671,40.14173126
4/24/2018,1:59:26 PM,297,948.649,45.41475677,40.65904999,40.8237114,35.65087128,43.18254471,34.17870712,41.89432907,40.3731308
4/24/2018,1:59:26 PM,837,949.189,45.37238693,40.72493744,40.85661697,35.65087128,43.19331741,34.16713333,41.85080338,40.48317719
4/24/2018,1:59:27 PM,107,949.459,45.3194046,40.86758423,40.86758423,35.66230392,43.18254471,34.20184326,41.83992004,40.3731308
4/24/2018,1:59:27 PM,378,949.73,45.35119629,40.81274033,40.92240524,35.65087128,43.18254471,34.17870712,41.86168671,40.4721756
4/24/2018,1:59:27 PM,648,950,45.35119629,40.83467865,40.9114418,35.62800217,43.2040863,34.17870712,41.82903671,40.43917084
4/24/2018,1:59:27 PM,918,950.27,45.37238693,40.80176926,40.9114418,35.63943863,43.2040863,34.20184326,41.83992004,40.38414001
4/24/2018,1:59:28 PM,459,950.811,45.30880737,40.76884842,40.8237114,35.54793549,43.11789703,34.10926056,41.75281906,40.38414001
4/24/2018,1:59:28 PM,729,951.081,45.2664032,40.81274033,40.8237114,35.60513306,43.11789703,34.12083817,41.83992004,40.43917084
4/24/2018,1:59:28 PM,999,951.351,45.29821014,40.77981949,40.79079437,35.57081604,43.18254471,34.07452011,41.77460098,40.13069916
4/24/2018,1:59:29 PM,270,951.622,45.39357376,40.9114418,40.94432831,35.65087128,43.21485519,34.21341324,41.88344955,40.31807327
4/24/2018,1:59:29 PM,540,951.892,45.33000565,40.85661697,40.94432831,35.63943863,43.29021835,34.20184326,41.88344955,40.20788956
4/24/2018,1:59:29 PM,810,952.162,45.38298035,40.9114418,40.93336868,35.67373276,43.3332634,34.1902771,41.89432907,40.26299286
4/24/2018,1:59:30 PM,80,952.432,45.44652176,40.95528793,40.97720337,35.69659042,43.32250595,34.23654556,41.81814957,40.19686508
4/24/2018,1:59:30 PM,351,952.703,45.42534637,40.95528793,41.0538826,35.73086929,43.38705063,34.25967407,41.9595871,40.2960434
4/24/2018,1:59:30 PM,891,953.243,45.43593597,40.99911499,41.08672714,35.70801926,43.3332634,34.25967407,41.90520859,40.28503036
4/24/2018,1:59:31 PM,162,953.514,45.47828293,40.98815918,41.09767532,35.73086929,43.39780426,34.27123642,41.89432907,40.30706024
4/24/2018,1:59:31 PM,432,953.784,45.48886871,41.02102661,41.07577896,35.73086929,43.34402466,34.25967407,41.9595871,40.3290863
4/24/2018,1:59:31 PM,702,954.054,45.43593597,40.96624374,40.98815918,35.68516159,43.32250595,34.2249794,41.91608429,40.2740097
4/24/2018,1:59:32 PM,243,954.595,45.45711136,41.03197861,41.0538826,35.69659042,43.34402466,34.25967407,41.86168671,40.30706024
4/24/2018,1:59:32 PM,513,954.865,45.4994545,41.02102661,41.1414566,35.70801926,43.3547821,34.27123642,41.91608429,40.3290863
4/24/2018,1:59:32 PM,783,955.135,45.40416336,41.0429306,41.0429306,35.66230392,43.29021835,34.20184326,41.83992004,40.30706024
4/24/2018,1:59:33 PM,53,955.405,45.44652176,41.07577896,41.1414566,35.66230392,43.3332634,34.21341324,41.91608429,40.30706024
4/24/2018,1:59:33 PM,324,955.676,45.52061844,41.06483078,41.13051224,35.70801926,43.36553955,34.25967407,41.94871521,40.39514923
4/24/2018,1:59:33 PM,594,955.946,45.584095,41.18522263,41.21803665,35.76514053,43.46231461,34.30591965,41.93783951,40.43917084
4/24/2018,1:59:34 PM,134,956.486,45.52061844,41.08672714,41.16334152,35.74229431,43.41931152,34.25967407,41.93783951,40.46117401
4/24/2018,1:59:34 PM,405,956.757,45.55236053,41.08672714,41.1414566,35.76514053,43.38705063,34.27123642,41.9595871,40.41716003
4/24/2018,1:59:34 PM,675,957.027,45.52061844,41.1414566,41.08672714,35.71944427,43.39780426,34.24811172,41.93783951,40.3731308
4/24/2018,1:59:34 PM,945,957.297,45.584095,41.1414566,41.17428207,35.74229431,43.44081497,34.25967407,41.9704628,40.40615463
4/24/2018,1:59:35 PM,216,957.568,45.51003647,41.1414566,41.1414566,35.73086929,43.40855789,34.2249794,41.91608429,40.3731308
4/24/2018,1:59:35 PM,756,958.108,45.51003647,41.09767532,41.1414566,35.70801926,43.3547821,34.23654556,41.87257004,40.3731308
4/24/2018,1:59:36 PM,26,958.378,45.54178238,41.20709991,41.21803665,35.81081772,43.41931152,34.32903671,41.98133469,40.39514923
4/24/2018,1:59:36 PM,297,958.649,45.52061844,41.15240097,41.19615936,35.76514053,43.36553955,34.29436111,42.00307846,40.41716003
4/24/2018,1:59:36 PM,567,958.919,45.48886871,41.16334152,41.17428207,35.75371933,43.44081497,34.23654556,41.99220657,40.3731308
4/24/2018,1:59:36 PM,837,959.189,45.51003647,41.17428207,41.15240097,35.74229431,43.51604462,34.23654556,42.00307846,40.38414001
4/24/2018,1:59:37 PM,107,959.459,45.54178238,41.19615936,41.19615936,35.73086929,43.47306061,34.25967407,42.01394653,40.43917084
4/24/2018,1:59:37 PM,378,959.73,45.55236053,41.17428207,41.18522263,35.77656174,43.39780426,34.27123642,42.00307846,40.46117401
4/24/2018,1:59:37 PM,648,960,45.57352066,41.26177597,41.18522263,35.76514053,43.44081497,34.25967407,41.9595871,40.45017242
4/24/2018,1:59:38 PM,189,960.541,45.59467316,41.22897339,41.19615936,35.78798294,43.46231461,34.27123642,41.99220657,40.41716003
4/24/2018,1:59:38 PM,459,960.811,45.65811539,41.27270889,41.26177597,35.8336525,43.50530243,34.31747818,41.99220657,40.49417496
4/24/2018,1:59:38 PM,729,961.081,45.65811539,41.26177597,41.20709991,35.81081772,43.40855789,34.28279877,42.07914734,40.52716827
4/24/2018,1:59:38 PM,999,961.351,45.68982315,41.18522263,41.18522263,35.76514053,43.45156479,34.30591965,41.98133469,40.46117401
4/24/2018,1:59:39 PM,270,961.622,45.71096039,41.23990631,41.19615936,35.76514053,43.43006134,34.28279877,41.99220657,40.48317719
4/24/2018,1:59:39 PM,540,961.892,45.73209381,41.22897339,41.26177597,35.75371933,43.41931152,34.30591965,42.01394653,40.49417496
4/24/2018,1:59:39 PM,810,962.162,45.70039368,41.19615936,41.22897339,35.75371933,43.47306061,34.25967407,42.04655075,40.46117401
4/24/2018,1:59:40 PM,80,962.432,45.68982315,41.23990631,41.25084305,35.76514053,43.48381042,34.25967407,42.03568268,40.46117401
4/24/2018,1:59:40 PM,621,962.973,45.66868591,41.26177597,41.22897339,35.75371933,43.45156479,34.28279877,42.00307846,40.43917084
4/24/2018,1:59:40 PM,891,963.243,45.66868591,41.283638,41.34920883,35.75371933,43.44081497,34.27123642,42.02481461,40.5161705
4/24/2018,1:59:41 PM,162,963.514,45.66868591,41.25084305,41.26177597,35.71944427,43.37629318,34.2249794,42.01394653,40.52716827
4/24/2018,1:59:41 PM,432,963.784,45.76378632,41.33828354,41.31642914,35.73086929,43.48381042,34.27123642,42.05741501,40.59312439
4/24/2018,1:59:41 PM,702,964.054,45.7215271,41.30550003,41.283638,35.74229431,43.39780426,34.24811172,42.01394653,40.53816223
4/24/2018,1:59:41 PM,972,964.324,45.73209381,41.32735443,41.29457092,35.74229431,43.48381042,34.29436111,42.03568268,40.5711441
4/24/2018,1:59:42 PM,513,964.865,45.68982315,41.30550003,41.30550003,35.76514053,43.46231461,34.32903671,42.06828308,40.5161705
4/24/2018,1:59:42 PM,783,965.135,45.7215271,41.283638,41.34920883,35.77656174,43.45156479,34.34059143,42.11173248,40.56015015
4/24/2018,1:59:43 PM,53,965.405,45.7215271,41.32735443,41.32735443,35.71944427,43.48381042,34.28279877,42.06828308,40.50517273
4/24/2018,1:59:43 PM,324,965.676,45.71096039,41.17428207,41.26177597,35.69659042,43.41931152,34.24811172,42.05741501,40.41716003
4/24/2018,1:59:43 PM,594,965.946,45.81658936,41.29457092,41.31642914,35.77656174,43.49455643,34.32903671,42.06828308,40.52716827
4/24/2018,1:59:43 PM,864,966.216,45.75322342,41.26177597,41.26177597,35.76514053,43.45156479,34.29436111,42.02481461,40.49417496
4/24/2018,1:59:44 PM,405,966.757,45.74265671,41.283638,41.32735443,35.75371933,43.52679062,34.28279877,42.03568268,40.46117401
4/24/2018,1:59:44 PM,675,967.027,45.75322342,41.33828354,41.37105942,35.73086929,43.47306061,34.29436111,42.06828308,40.58213425
4/24/2018,1:59:44 PM,945,967.297,45.68982315,41.29457092,41.30550003,35.69659042,43.46231461,34.25967407,41.99220657,40.5161705
4/24/2018,1:59:45 PM,216,967.568,45.67925644,41.283638,41.31642914,35.73086929,43.51604462,34.24811172,42.07914734,40.56015015
4/24/2018,1:59:45 PM,486,967.838,45.57352066,41.23990631,41.29457092,35.74229431,43.44081497,34.21341324,42.02481461,40.45017242
4/24/2018,1:59:45 PM,756,968.108,45.54178238,41.18522263,41.27270889,35.67373276,43.3547821,34.20184326,41.98133469,40.46117401
4/24/2018,1:59:46 PM,297,968.649,45.54178238,41.20709991,41.25084305,35.65087128,43.46231461,34.23654556,42.00307846,40.45017242
4/24/2018,1:59:46 PM,567,968.919,45.52061844,41.17428207,41.25084305,35.62800217,43.45156479,34.1902771,41.88344955,40.43917084
4/24/2018,1:59:46 PM,837,969.189,45.51003647,41.27270889,41.30550003,35.68516159,43.45156479,34.21341324,41.93783951,40.45017242
4/24/2018,1:59:47 PM,107,969.459,45.55236053,41.22897339,41.34920883,35.70801926,43.44081497,34.23654556,41.9595871,40.4721756
4/24/2018,1:59:47 PM,378,969.73,45.57352066,41.22897339,41.29457092,35.66230392,43.37629318,34.24811172,41.88344955,40.48317719
4/24/2018,1:59:47 PM,648,970,45.584095,41.22897339,41.32735443,35.65087128,43.44081497,34.17870712,41.90520859,40.49417496
4/24/2018,1:59:47 PM,918,970.27,45.59467316,41.15240097,41.30550003,35.67373276,43.34402466,34.16713333,41.87257004,40.40615463
4/24/2018,1:59:48 PM,189,970.541,45.51003647,41.1086235,41.17428207,35.62800217,43.27945709,34.12083817,41.85080338,40.39514923
4/24/2018,1:59:48 PM,729,971.081,45.52061844,41.11956787,41.23990631,35.59369659,43.32250595,34.13241196,41.85080338,40.41716003
4/24/2018,1:59:48 PM,999,971.351,45.52061844,41.13051224,41.23990631,35.61656952,43.3332634,34.14398575,41.9595871,40.38414001
4/24/2018,1:59:49 PM,270,971.622,45.54178238,41.1414566,41.29457092,35.66230392,43.38705063,34.15555954,41.9704628,40.43917084
4/24/2018,1:59:49 PM,540,971.892,45.52061844,41.15240097,41.29457092,35.62800217,43.41931152,34.14398575,41.98133469,40.45017242
4/24/2018,1:59:49 PM,810,972.162,45.48886871,41.16334152,41.27270889,35.60513306,43.39780426,34.13241196,41.94871521,40.46117401
4/24/2018,1:59:50 PM,80,972.432,45.44652176,41.11956787,41.26177597,35.61656952,43.32250595,34.12083817,41.85080338,40.41716003
4/24/2018,1:59:50 PM,351,972.703,45.47828293,41.13051224,41.23990631,35.58225632,43.31174469,34.12083817,41.80726624,40.36212158
4/24/2018,1:59:50 PM,621,972.973,45.52061844,41.17428207,41.23990631,35.59369659,43.37629318,34.17870712,41.89432907,40.42816544
4/24/2018,1:59:51 PM,162,973.514,45.4994545,41.22897339,41.29457092,35.65087128,43.48381042,34.16713333,42.00307846,40.48317719
4/24/2018,1:59:51 PM,432,973.784,45.5629425,41.27270889,41.34920883,35.70801926,43.46231461,34.2249794,41.99220657,40.50517273
4/24/2018,1:59:51 PM,702,974.054,45.55236053,41.26177597,41.33828354,35.69659042,43.38705063,34.23654556,42.03568268,40.50517273
4/24/2018,1:59:51 PM,972,974.324,45.5629425,41.33828354,41.36013412,35.71944427,43.45156479,34.25967407,42.02481461,40.53816223
4/24/2018,1:59:52 PM,243,974.595,45.51003647,41.20709991,41.34920883,35.68516159,43.39780426,34.2249794,41.93783951,40.4721756
4/24/2018,1:59:52 PM,513,974.865,45.54178238,41.283638,41.40382385,35.69659042,43.38705063,34.23654556,41.98133469,40.50517273
4/24/2018,1:59:52 PM,783,975.135,45.4994545,41.26177597,41.29457092,35.67373276,43.34402466,34.20184326,41.91608429,40.52716827
4/24/2018,1:59:53 PM,53,975.405,45.52061844,41.30550003,41.37105942,35.68516159,43.40855789,34.15555954,41.92696381,40.50517273
4/24/2018,1:59:53 PM,594,975.946,45.54178238,41.283638,41.36013412,35.66230392,43.45156479,34.20184326,41.93783951,40.52716827
4/24/2018,1:59:53 PM,864,976.216,45.57352066,41.283638,41.37105942,35.73086929,43.39780426,34.25967407,41.91608429,40.5161705
4/24/2018,1:59:54 PM,134,976.486,45.6052475,41.29457092,41.41474533,35.68516159,43.36553955,34.23654556,41.90520859,40.56015015
4/24/2018,1:59:54 PM,405,976.757,45.67925644,41.34920883,41.40382385,35.73086929,43.44081497,34.23654556,42.06828308,40.64806366
4/24/2018,1:59:54 PM,675,977.027,45.64754486,41.34920883,41.42566681,35.73086929,43.34402466,34.25967407,41.98133469,40.60411453
4/24/2018,1:59:54 PM,945,977.297,45.70039368,41.283638,41.44750214,35.74229431,43.41931152,34.28279877,42.00307846,40.58213425
4/24/2018,1:59:55 PM,216,977.568,45.61582565,41.31642914,41.42566681,35.73086929,43.40855789,34.28279877,42.00307846,40.61510468
4/24/2018,1:59:55 PM,756,978.108,45.66868591,41.33828354,41.42566681,35.75371933,43.40855789,34.30591965,42.02481461,40.58213425
4/24/2018,1:59:56 PM,26,978.378,45.63697052,41.33828354,41.40382385,35.77656174,43.41931152,34.28279877,42.04655075,40.53816223
4/24/2018,1:59:56 PM,297,978.649,45.6052475,41.33828354,41.3819809,35.73086929,43.45156479,34.28279877,42.00307846,40.53816223
4/24/2018,1:59:56 PM,567,978.919,45.59467316,41.37105942,41.45841599,35.71944427,43.34402466,34.29436111,42.02481461,40.56015015
4/24/2018,1:59:56 PM,837,979.189,45.6052475,41.34920883,41.39290237,35.73086929,43.44081497,34.27123642,42.01394653,40.61510468
4/24/2018,1:59:57 PM,107,979.459,45.57352066,41.39290237,41.40382385,35.69659042,43.36553955,34.24811172,42.01394653,40.61510468
4/24/2018,1:59:57 PM,648,980,45.62639618,41.37105942,41.3819809,35.70801926,43.34402466,34.24811172,42.02481461,40.50517273
4/24/2018,1:59:57 PM,918,980.27,45.6052475,41.3819809,41.43658447,35.71944427,43.3547821,34.27123642,42.04655075,40.61510468
4/24/2018,1:59:58 PM,189,980.541,45.59467316,41.36013412,41.42566681,35.74229431,43.3547821,34.28279877,41.9704628,40.60411453
4/24/2018,1:59:58 PM,459,980.811,45.5629425,41.36013412,41.3819809,35.75371933,43.45156479,34.28279877,41.93783951,40.60411453
4/24/2018,1:59:58 PM,729,981.081,45.57352066,41.41474533,41.5020752,35.79940033,43.43006134,34.30591965,42.02481461,40.64806366
4/24/2018,1:59:58 PM,999,981.351,45.57352066,41.36013412,41.53480911,35.79940033,43.41931152,34.32903671,41.9704628,40.58213425
4/24/2018,1:59:59 PM,270,981.622,45.62639618,41.41474533,41.49116135,35.8336525,43.3332634,34.32903671,42.12259293,40.63707733
4/24/2018,1:59:59 PM,540,981.892,45.584095,41.40382385,41.4802475,35.76514053,43.39780426,34.27123642,42.06828308,40.626091
4/24/2018,2:00:00 PM,80,982.432,45.59467316,41.31642914,41.36013412,35.76514053,43.38705063,34.24811172,42.07914734,40.58213425
4/24/2018,2:00:00 PM,351,982.703,45.66868591,41.42566681,41.42566681,35.77656174,43.48381042,34.30591965,42.04655075,40.5711441
4/24/2018,2:00:00 PM,621,982.973,45.59467316,41.34920883,41.3819809,35.75371933,43.39780426,34.28279877,42.01394653,40.56015015
4/24/2018,2:00:00 PM,891,983.243,45.54178238,41.25084305,41.40382385,35.73086929,43.32250595,34.23654556,42.01394653,40.48317719
4/24/2018,2:00:01 PM,432,983.784,45.4994545,41.31642914,41.43658447,35.69659042,43.32250595,34.17870712,41.9595871,40.48317719
4/24/2018,2:00:01 PM,702,984.054,45.57352066,41.31642914,41.46933365,35.77656174,43.34402466,34.24811172,42.01394653,40.56015015
4/24/2018,2:00:01 PM,972,984.324,45.55236053,41.29457092,41.43658447,35.76514053,43.3547821,34.24811172,41.99220657,40.53816223
4/24/2018,2:00:02 PM,243,984.595,45.57352066,41.34920883,41.5020752,35.74229431,43.3547821,34.25967407,42.00307846,40.54915619
4/24/2018,2:00:02 PM,513,984.865,45.53120041,41.32735443,41.41474533,35.73086929,43.32250595,34.29436111,42.00307846,40.56015015
4/24/2018,2:00:03 PM,53,985.405,45.5629425,41.31642914,41.45841599,35.73086929,43.39780426,34.27123642,41.94871521,40.54915619
4/24/2018,2:00:03 PM,324,985.676,45.54178238,41.26177597,41.41474533,35.76514053,43.3332634,34.29436111,41.99220657,40.48317719
4/24/2018,2:00:03 PM,594,985.946,45.4994545,41.33828354,41.43658447,35.78798294,43.41931152,34.28279877,41.98133469,40.58213425
4/24/2018,2:00:03 PM,864,986.216,45.54178238,41.3819809,41.46933365,35.76514053,43.49455643,34.35214615,42.00307846,40.58213425
4/24/2018,2:00:04 PM,134,986.486,45.55236053,41.37105942,41.51298904,35.77656174,43.39780426,34.35214615,41.94871521,40.5161705
4/24/2018,2:00:04 PM,405,986.757,45.52061844,41.37105942,41.4802475,35.8336525,43.44081497,34.35214615,41.92696381,40.56015015
4/24/2018,2:00:04 PM,945,987.297,45.45711136,41.31642914,41.5020752,35.77656174,43.36553955,34.31747818,41.91608429,40.53816223
4/24/2018,2:00:05 PM,216,987.568,45.52061844,41.34920883,41.5675354,35.78798294,43.36553955,34.30591965,41.9704628,40.64806366
4/24/2018,2:00:05 PM,486,987.838,45.54178238,41.37105942,41.53480911,35.78798294,43.43006134,34.30591965,41.90520859,40.59312439
4/24/2018,2:00:05 PM,756,988.108,45.54178238,41.44750214,41.58934784,35.82223511,43.47306061,34.34059143,41.93783951,40.69199753
4/24/2018,2:00:06 PM,26,988.378,45.59467316,41.44750214,41.53480911,35.8336525,43.41931152,34.35214615,41.89432907,40.626091
4/24/2018,2:00:06 PM,297,988.649,45.5629425,41.49116135,41.61115265,35.86789322,43.59123611,34.35214615,41.99220657,40.65904999
4/24/2018,2:00:06 PM,837,989.189,45.5629425,41.46933365,41.5675354,35.81081772,43.53753281,34.34059143,41.93783951,40.63707733
4/24/2018,2:00:07 PM,107,989.459,45.53120041,41.37105942,41.4802475,35.76514053,43.41931152,34.28279877,41.93783951,40.5711441
4/24/2018,2:00:07 PM,378,989.73,45.5629425,41.40382385,41.5675354,35.78798294,43.48381042,34.34059143,42.00307846,40.58213425
4/24/2018,2:00:07 PM,648,990,45.53120041,41.37105942,41.49116135,35.75371933,43.46231461,34.28279877,41.99220657,40.5711441
4/24/2018,2:00:07 PM,918,990.27,45.53120041,41.42566681,41.46933365,35.74229431,43.43006134,34.29436111,41.9704628,40.5711441
4/24/2018,2:00:08 PM,189,990.541,45.63697052,41.45841599,41.5675354,35.82223511,43.51604462,34.43300247,42.11173248,40.64806366
4/24/2018,2:00:08 PM,459,990.811,45.68982315,41.49116135,41.57844162,35.86789322,43.53753281,34.44454956,42.09000778,40.70298004
4/24/2018,2:00:08 PM,999,991.351,45.584095,41.49116135,41.61115265,35.84506607,43.55901718,34.37525177,42.09000778,40.75786972
4/24/2018,2:00:09 PM,270,991.622,45.57352066,41.39290237,41.55662537,35.82223511,43.53753281,34.35214615,42.02481461,40.5161705
4/24/2018,2:00:09 PM,540,991.892,45.584095,41.39290237,41.61115265,35.81081772,43.45156479,34.37525177,41.93783951,40.54915619
4/24/2018,2:00:09 PM,810,992.162,45.61582565,41.49116135,41.63295746,35.84506607,43.55901718,34.39835739,42.10087204,40.64806366
4/24/2018,2:00:10 PM,351,992.703,45.59467316,41.46933365,41.63295746,35.85647964,43.54827499,34.39835739,41.99220657,40.64806366
4/24/2018,2:00:10 PM,621,992.973,45.62639618,41.46933365,41.62205887,35.8336525,43.63418198,34.38680649,42.05741501,40.61510468
4/24/2018,2:00:10 PM,891,993.243,45.6052475,41.51298904,41.61115265,35.81081772,43.64491653,34.34059143,42.04655075,40.60411453
4/24/2018,2:00:11 PM,162,993.514,45.584095,41.43658447,41.5675354,35.76514053,43.54827499,34.31747818,41.94871521,40.54915619
4/24/2018,2:00:11 PM,432,993.784,45.584095,41.51298904,41.58934784,35.8336525,43.55901718,34.34059143,42.03568268,40.63707733
4/24/2018,2:00:11 PM,702,994.054,45.65811539,41.49116135,41.60025024,35.8336525,43.61270905,34.40990448,42.05741501,40.64806366
4/24/2018,2:00:11 PM,972,994.324,45.5629425,41.49116135,41.5675354,35.82223511,43.62344742,34.36370087,42.04655075,40.58213425
