Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:05:08 PM,459,969.73,35.36485672,34.69885635,34.71036911,31.62026978,32.30342102,31.8209095,33.01771927
4/24/2018,5:05:08 PM,729,970,35.33049393,34.76792145,34.75641251,31.56119347,32.23292923,31.84449196,33.0060463
4/24/2018,5:05:08 PM,999,970.27,35.33049393,34.71036911,34.66430664,31.54937553,32.22117615,31.83270073,32.91259766
4/24/2018,5:05:09 PM,540,970.811,35.39920425,34.72188187,34.74490356,31.59664345,32.23292923,31.8209095,32.92428207
4/24/2018,5:05:09 PM,810,971.081,35.38775635,34.66430664,34.69885635,31.58482742,32.20942307,31.84449196,32.9826889
4/24/2018,5:05:10 PM,80,971.351,35.30758286,34.66430664,34.68733978,31.52573395,32.19766998,31.80911636,32.94765091
4/24/2018,5:05:10 PM,351,971.622,35.27320862,34.66430664,34.72188187,31.5139122,32.18591309,31.80911636,32.91259766
4/24/2018,5:05:10 PM,621,971.892,35.39920425,34.69885635,34.72188187,31.56119347,32.2799263,31.83270073,32.95933151
4/24/2018,5:05:10 PM,891,972.162,35.353405,34.62975311,34.68733978,31.54937553,32.19766998,31.77373123,32.93596649
4/24/2018,5:05:11 PM,432,972.703,35.41065216,34.73339462,34.81394196,31.62026978,32.24468231,31.89164162,32.93596649
4/24/2018,5:05:11 PM,702,972.973,35.43354416,34.73339462,34.84844589,31.66750908,32.32690811,31.92699432,33.0060463
4/24/2018,5:05:11 PM,972,973.243,35.38775635,34.74490356,34.76792145,31.62026978,32.2799263,31.93877411,32.94765091
4/24/2018,5:05:12 PM,242,973.513,35.38775635,34.71036911,34.67582703,31.58482742,32.20942307,31.80911636,32.94765091
4/24/2018,5:05:12 PM,783,974.054,35.33049393,34.65279007,34.72188187,31.53755569,32.25643158,31.8209095,32.93596649
4/24/2018,5:05:13 PM,53,974.324,35.39920425,34.72188187,34.76792145,31.64389229,32.25643158,31.8680687,32.99436951
4/24/2018,5:05:13 PM,324,974.595,35.33049393,34.71036911,34.75641251,31.58482742,32.25643158,31.89164162,32.93596649
4/24/2018,5:05:13 PM,594,974.865,35.36485672,34.77942657,34.77942657,31.62026978,32.24468231,31.9505558,32.97101212
4/24/2018,5:05:13 PM,864,975.135,35.39920425,34.73339462,34.81394196,31.63208199,32.29167557,31.92699432,32.99436951
4/24/2018,5:05:14 PM,134,975.405,35.44498825,34.77942657,34.80244064,31.60845757,32.25643158,31.84449196,33.0060463
4/24/2018,5:05:14 PM,405,975.676,35.39920425,34.74490356,34.80244064,31.53755569,32.22117615,31.83270073,32.95933151
4/24/2018,5:05:14 PM,675,975.946,35.53650665,34.84844589,34.82544708,31.71473122,32.35039139,31.90342712,33.04106903
4/24/2018,5:05:15 PM,215,976.486,35.42210007,34.80244064,34.76792145,31.5730114,32.30342102,31.87985611,32.9826889
4/24/2018,5:05:15 PM,486,976.757,35.39920425,34.80244064,34.74490356,31.58482742,32.25643158,31.8209095,33.02939606
4/24/2018,5:05:15 PM,756,977.027,35.39920425,34.80244064,34.76792145,31.58482742,32.29167557,31.84449196,33.02939606
4/24/2018,5:05:16 PM,26,977.297,35.42210007,34.81394196,34.82544708,31.60845757,32.32690811,31.89164162,33.04106903
4/24/2018,5:05:16 PM,296,977.567,35.44498825,34.81394196,34.81394196,31.63208199,32.29167557,31.91521072,33.04106903
4/24/2018,5:05:16 PM,567,977.838,35.52507401,34.8944397,34.83694839,31.66750908,32.32690811,31.92699432,33.06441116
4/24/2018,5:05:16 PM,837,978.108,35.47931671,34.90593338,34.8944397,31.69112206,32.40907669,32.02120972,33.09941864
4/24/2018,5:05:17 PM,378,978.649,35.50219727,34.8829422,34.81394196,31.70292664,32.36212921,31.96233368,33.052742
4/24/2018,5:05:17 PM,648,978.919,35.46787643,34.8714447,34.82544708,31.64389229,32.35039139,31.91521072,33.04106903
4/24/2018,5:05:17 PM,918,979.189,35.53650665,34.8599472,34.8829422,31.67931557,32.38560486,31.9976635,33.08774948
4/24/2018,5:05:18 PM,188,979.459,35.46787643,34.82544708,34.83694839,31.65570068,32.35039139,31.98588753,33.052742
4/24/2018,5:05:18 PM,459,979.73,35.43354416,34.84844589,34.74490356,31.66750908,32.36212921,31.97411156,33.06441116
4/24/2018,5:05:18 PM,729,980,35.49075699,34.8829422,34.76792145,31.66750908,32.36212921,31.9976635,33.08774948
4/24/2018,5:05:18 PM,999,980.27,35.42210007,34.81394196,34.76792145,31.66750908,32.38560486,31.9505558,33.052742
4/24/2018,5:05:19 PM,269,980.54,35.47931671,34.83694839,34.79093552,31.67931557,32.36212921,31.98588753,33.04106903
4/24/2018,5:05:19 PM,540,980.811,35.42210007,34.83694839,34.81394196,31.64389229,32.38560486,31.96233368,33.08774948
4/24/2018,5:05:20 PM,80,981.351,35.50219727,34.8944397,34.83694839,31.76193237,32.4208107,32.04475403,33.13441467
4/24/2018,5:05:20 PM,351,981.622,35.45643234,34.8829422,34.79093552,31.67931557,32.32690811,31.98588753,33.02939606
4/24/2018,5:05:20 PM,621,981.892,35.43354416,34.8829422,34.79093552,31.70292664,32.33864975,31.9976635,33.08774948
4/24/2018,5:05:20 PM,891,982.162,35.47931671,34.80244064,34.76792145,31.69112206,32.33864975,31.97411156,33.07608032
4/24/2018,5:05:21 PM,161,982.432,35.34194946,34.75641251,34.69885635,31.56119347,32.30342102,31.90342712,33.0060463
4/24/2018,5:05:21 PM,432,982.703,35.39920425,34.74490356,34.67582703,31.5730114,32.32690811,31.89164162,33.0060463
4/24/2018,5:05:21 PM,702,982.973,35.43354416,34.77942657,34.71036911,31.63208199,32.32690811,31.92699432,33.01771927
4/24/2018,5:05:21 PM,972,983.243,35.37630463,34.77942657,34.68733978,31.59664345,32.35039139,31.89164162,33.01771927
4/24/2018,5:05:22 PM,513,983.784,35.36485672,34.72188187,34.6412735,31.58482742,32.2799263,31.83270073,32.97101212
4/24/2018,5:05:22 PM,783,984.054,35.41065216,34.76792145,34.66430664,31.5730114,32.35039139,31.87985611,33.02939606
4/24/2018,5:05:23 PM,53,984.324,35.38775635,34.75641251,34.65279007,31.53755569,32.25643158,31.84449196,32.99436951
4/24/2018,5:05:23 PM,324,984.595,35.39920425,34.76792145,34.65279007,31.58482742,32.2799263,31.85628128,33.01771927
4/24/2018,5:05:23 PM,594,984.865,35.41065216,34.82544708,34.71036911,31.58482742,32.35039139,31.8680687,33.07608032
4/24/2018,5:05:23 PM,864,985.135,35.43354416,34.74490356,34.69885635,31.59664345,32.29167557,31.85628128,33.02939606
4/24/2018,5:05:24 PM,134,985.405,35.47931671,34.84844589,34.73339462,31.62026978,32.32690811,31.8680687,33.07608032
4/24/2018,5:05:24 PM,675,985.946,35.49075699,34.77942657,34.69885635,31.69112206,32.35039139,31.96233368,33.07608032
4/24/2018,5:05:24 PM,945,986.216,35.54794312,34.8829422,34.74490356,31.67931557,32.39734268,31.93877411,33.11108398
4/24/2018,5:05:25 PM,215,986.486,35.55937576,34.8714447,34.8714447,31.83270073,32.46773529,32.02120972,33.11108398
4/24/2018,5:05:25 PM,486,986.757,35.58224106,34.9519043,34.82544708,31.77373123,32.47946167,32.04475403,33.11108398
4/24/2018,5:05:25 PM,756,987.027,35.57080841,34.92892075,34.82544708,31.76193237,32.43254471,32.03298187,33.11108398
4/24/2018,5:05:26 PM,296,987.567,35.54794312,34.94041443,34.77942657,31.78552628,32.52636337,32.03298187,33.15773773
4/24/2018,5:05:26 PM,567,987.838,35.51363373,34.8599472,34.80244064,31.75013351,32.4208107,32.00943756,33.1460762
4/24/2018,5:05:26 PM,837,988.108,35.52507401,34.91742706,34.77942657,31.69112206,32.4208107,31.96233368,33.11108398
4/24/2018,5:05:27 PM,107,988.378,35.51363373,34.90593338,34.8599472,31.72653198,32.43254471,31.9976635,33.13441467
4/24/2018,5:05:27 PM,378,988.649,35.51363373,34.8714447,34.80244064,31.75013351,32.38560486,31.9976635,33.12274933
4/24/2018,5:05:27 PM,648,988.919,35.58224106,34.8829422,34.77942657,31.71473122,32.4442749,31.98588753,33.09941864
4/24/2018,5:05:27 PM,918,989.189,35.57080841,34.8944397,34.83694839,31.70292664,32.4442749,32.02120972,33.13441467
4/24/2018,5:05:28 PM,188,989.459,35.52507401,34.84844589,34.77942657,31.64389229,32.36212921,31.9505558,33.052742
4/24/2018,5:05:28 PM,729,990,35.53650665,34.91742706,34.83694839,31.72653198,32.4208107,31.98588753,33.09941864
4/24/2018,5:05:28 PM,999,990.27,35.55937576,34.8714447,34.83694839,31.75013351,32.40907669,31.98588753,33.08774948
4/24/2018,5:05:29 PM,269,990.54,35.51363373,34.83694839,34.79093552,31.71473122,32.35039139,31.9505558,33.09941864
4/24/2018,5:05:29 PM,540,990.811,35.44498825,34.77942657,34.73339462,31.65570068,32.30342102,31.91521072,33.01771927
4/24/2018,5:05:29 PM,810,991.081,35.42210007,34.77942657,34.68733978,31.64389229,32.32690811,31.8680687,33.01771927
4/24/2018,5:05:30 PM,80,991.351,35.45643234,34.82544708,34.71036911,31.66750908,32.37386703,31.97411156,33.02939606
4/24/2018,5:05:30 PM,351,991.622,35.38775635,34.79093552,34.66430664,31.70292664,32.33864975,31.91521072,33.06441116
4/24/2018,5:05:30 PM,621,991.892,35.37630463,34.79093552,34.72188187,31.64389229,32.37386703,31.90342712,33.02939606
4/24/2018,5:05:31 PM,161,992.432,35.39920425,34.74490356,34.68733978,31.62026978,32.37386703,31.89164162,33.04106903
4/24/2018,5:05:31 PM,432,992.703,35.51363373,34.83694839,34.82544708,31.73833466,32.36212921,31.97411156,33.09941864
4/24/2018,5:05:31 PM,702,992.973,35.54794312,34.77942657,34.77942657,31.76193237,32.39734268,32.00943756,33.08774948
4/24/2018,5:05:31 PM,972,993.243,35.50219727,34.79093552,34.71036911,31.67931557,32.36212921,31.98588753,33.052742
4/24/2018,5:05:32 PM,242,993.513,35.41065216,34.75641251,34.65279007,31.69112206,32.2799263,31.92699432,32.9826889
4/24/2018,5:05:32 PM,783,994.054,35.52507401,34.94041443,34.8599472,31.77373123,32.49118805,32.03298187,33.09941864
4/24/2018,5:05:33 PM,53,994.324,35.46787643,34.8714447,34.80244064,31.69112206,32.4208107,31.97411156,33.06441116
4/24/2018,5:05:33 PM,324,994.595,35.45643234,34.82544708,34.77942657,31.75013351,32.37386703,31.97411156,33.06441116
4/24/2018,5:05:33 PM,594,994.865,35.46787643,34.81394196,34.77942657,31.76193237,32.39734268,31.93877411,33.052742
4/24/2018,5:05:33 PM,864,995.135,35.47931671,34.81394196,34.79093552,31.75013351,32.40907669,31.97411156,33.02939606
4/24/2018,5:05:34 PM,134,995.405,35.45643234,34.8714447,34.79093552,31.72653198,32.38560486,31.9976635,33.04106903
4/24/2018,5:05:34 PM,405,995.676,35.50219727,34.8829422,34.83694839,31.72653198,32.4560051,32.02120972,33.11108398
4/24/2018,5:05:34 PM,945,996.216,35.46787643,34.84844589,34.77942657,31.70292664,32.38560486,31.98588753,33.06441116
4/24/2018,5:05:35 PM,215,996.486,35.45643234,34.82544708,34.72188187,31.71473122,32.4442749,31.9976635,33.12274933
4/24/2018,5:05:35 PM,486,996.757,35.41065216,34.76792145,34.76792145,31.66750908,32.36212921,32.00943756,33.052742
4/24/2018,5:05:35 PM,756,997.027,35.46787643,34.76792145,34.74490356,31.65570068,32.35039139,31.9976635,33.052742
4/24/2018,5:05:36 PM,26,997.297,35.43354416,34.79093552,34.68733978,31.66750908,32.39734268,31.96233368,33.052742
4/24/2018,5:05:36 PM,296,997.567,35.41065216,34.71036911,34.68733978,31.62026978,32.37386703,31.91521072,33.04106903
4/24/2018,5:05:36 PM,567,997.838,35.45643234,34.81394196,34.73339462,31.71473122,32.40907669,31.9976635,33.08774948
4/24/2018,5:05:37 PM,107,998.378,35.42210007,34.81394196,34.72188187,31.70292664,32.4208107,32.00943756,33.08774948
4/24/2018,5:05:37 PM,378,998.649,35.44498825,34.81394196,34.71036911,31.73833466,32.4208107,31.98588753,33.07608032
4/24/2018,5:05:37 PM,648,998.919,35.43354416,34.79093552,34.80244064,31.73833466,32.4560051,32.06829071,33.12274933
4/24/2018,5:05:37 PM,918,999.189,35.52507401,34.83694839,34.75641251,31.77373123,32.47946167,32.02120972,33.13441467
4/24/2018,5:05:38 PM,188,999.459,35.47931671,34.82544708,34.74490356,31.72653198,32.43254471,31.9976635,33.13441467
4/24/2018,5:05:38 PM,459,999.73,35.46787643,34.80244064,34.73339462,31.77373123,32.46773529,32.03298187,33.11108398
4/24/2018,5:05:38 PM,729,1000,35.44498825,34.79093552,34.72188187,31.77373123,32.39734268,31.98588753,33.07608032
4/24/2018,5:05:39 PM,269,1000.54,35.39920425,34.77942657,34.68733978,31.66750908,32.32690811,31.9505558,33.06441116
4/24/2018,5:05:39 PM,540,1000.811,35.38775635,34.73339462,34.66430664,31.76193237,32.39734268,31.98588753,33.04106903
4/24/2018,5:05:39 PM,810,1001.081,35.43354416,34.81394196,34.67582703,31.66750908,32.4208107,31.97411156,33.07608032
4/24/2018,5:05:40 PM,80,1001.351,35.52507401,34.90593338,34.80244064,31.83270073,32.5498085,32.06829071,33.20437622
4/24/2018,5:05:40 PM,351,1001.622,35.57080841,34.8944397,34.82544708,31.84449196,32.51464081,32.10359192,33.21603394
4/24/2018,5:05:40 PM,621,1001.892,35.57080841,34.8944397,34.79093552,31.78552628,32.52636337,32.03298187,33.22768784
4/24/2018,5:05:41 PM,161,1002.432,35.52507401,34.90593338,34.79093552,31.84449196,32.53808594,32.05652237,33.19271851
4/24/2018,5:05:41 PM,432,1002.703,35.52507401,34.94041443,34.84844589,31.80911636,32.49118805,32.10359192,33.18106079
4/24/2018,5:05:41 PM,702,1002.973,35.52507401,34.92892075,34.81394196,31.77373123,32.50291443,32.09182739,33.20437622
4/24/2018,5:05:41 PM,972,1003.243,35.59367371,34.90593338,34.82544708,31.80911636,32.50291443,32.06829071,33.21603394
4/24/2018,5:05:42 PM,242,1003.513,35.53650665,34.8944397,34.76792145,31.69112206,32.39734268,32.00943756,33.11108398
4/24/2018,5:05:42 PM,513,1003.784,35.58224106,34.9519043,34.82544708,31.79732132,32.46773529,32.06829071,33.16939926
4/24/2018,5:05:43 PM,53,1004.324,35.58224106,34.96339417,34.8829422,31.76193237,32.49118805,32.10359192,33.16939926
4/24/2018,5:05:43 PM,324,1004.595,35.55937576,34.96339417,34.8599472,31.77373123,32.4442749,32.04475403,33.16939926
4/24/2018,5:05:43 PM,594,1004.865,35.54794312,34.9519043,34.84844589,31.80911636,32.49118805,32.05652237,33.1460762
4/24/2018,5:05:43 PM,864,1005.135,35.55937576,34.8944397,34.8944397,31.75013351,32.39734268,32.03298187,33.11108398
4/24/2018,5:05:44 PM,134,1005.405,35.54794312,34.96339417,34.8944397,31.70292664,32.43254471,32.05652237,33.13441467
4/24/2018,5:05:44 PM,675,1005.946,35.53650665,34.97488022,34.92892075,31.73833466,32.51464081,32.06829071,33.13441467
4/24/2018,5:05:44 PM,945,1006.216,35.47931671,34.84844589,34.74490356,31.64389229,32.38560486,31.96233368,33.02939606
4/24/2018,5:05:45 PM,215,1006.486,35.50219727,34.8714447,34.83694839,31.69112206,32.43254471,31.93877411,33.052742
4/24/2018,5:05:45 PM,486,1006.757,35.54794312,34.94041443,34.83694839,31.73833466,32.43254471,31.9976635,33.09941864
4/24/2018,5:05:45 PM,756,1007.027,35.50219727,34.8944397,34.82544708,31.71473122,32.43254471,31.96233368,33.11108398
4/24/2018,5:05:46 PM,26,1007.297,35.45643234,34.83694839,34.77942657,31.67931557,32.37386703,31.92699432,33.04106903
4/24/2018,5:05:46 PM,296,1007.567,35.46787643,34.84844589,34.81394196,31.71473122,32.39734268,31.97411156,33.09941864
4/24/2018,5:05:46 PM,837,1008.108,35.53650665,34.82544708,34.81394196,31.73833466,32.40907669,31.9505558,33.08774948
4/24/2018,5:05:47 PM,107,1008.378,35.49075699,34.8714447,34.79093552,31.64389229,32.36212921,31.9505558,33.06441116
4/24/2018,5:05:47 PM,378,1008.649,35.50219727,34.84844589,34.80244064,31.67931557,32.40907669,31.98588753,33.11108398
4/24/2018,5:05:47 PM,648,1008.919,35.49075699,34.82544708,34.79093552,31.63208199,32.39734268,31.97411156,33.052742
4/24/2018,5:05:47 PM,918,1009.189,35.45643234,34.82544708,34.77942657,31.69112206,32.36212921,31.96233368,33.052742
4/24/2018,5:05:48 PM,188,1009.459,35.49075699,34.81394196,34.71036911,31.67931557,32.39734268,31.96233368,33.06441116
4/24/2018,5:05:48 PM,459,1009.73,35.43354416,34.71036911,34.68733978,31.63208199,32.29167557,31.92699432,33.01771927
4/24/2018,5:05:48 PM,999,1010.27,35.39920425,34.77942657,34.67582703,31.70292664,32.32690811,31.9505558,33.07608032
4/24/2018,5:05:49 PM,269,1010.54,35.44498825,34.80244064,34.71036911,31.73833466,32.35039139,31.92699432,33.09941864
4/24/2018,5:05:49 PM,540,1010.811,35.36485672,34.69885635,34.62975311,31.66750908,32.29167557,31.90342712,33.06441116
4/24/2018,5:05:49 PM,810,1011.081,35.36485672,34.72188187,34.65279007,31.64389229,32.2799263,31.87985611,33.04106903
4/24/2018,5:05:50 PM,80,1011.351,35.39920425,34.69885635,34.67582703,31.64389229,32.30342102,31.89164162,33.04106903
4/24/2018,5:05:50 PM,621,1011.892,35.30758286,34.62975311,34.60670853,31.56119347,32.22117615,31.79732132,32.9826889
4/24/2018,5:05:50 PM,891,1012.162,35.31904221,34.67582703,34.57213593,31.58482742,32.25643158,31.75013351,32.99436951
4/24/2018,5:05:51 PM,161,1012.432,35.36485672,34.72188187,34.66430664,31.60845757,32.29167557,31.84449196,33.052742
4/24/2018,5:05:51 PM,432,1012.703,35.34194946,34.6412735,34.60670853,31.54937553,32.19766998,31.79732132,32.97101212
4/24/2018,5:05:51 PM,702,1012.973,35.42210007,34.77942657,34.67582703,31.65570068,32.32690811,31.84449196,33.07608032
4/24/2018,5:05:52 PM,242,1013.513,35.36485672,34.71036911,34.65279007,31.54937553,32.20942307,31.79732132,33.01771927
4/24/2018,5:05:52 PM,513,1013.784,35.36485672,34.73339462,34.6412735,31.58482742,32.29167557,31.78552628,33.01771927
4/24/2018,5:05:52 PM,783,1014.054,35.42210007,34.76792145,34.69885635,31.63208199,32.30342102,31.90342712,33.0060463
4/24/2018,5:05:53 PM,53,1014.324,35.45643234,34.72188187,34.65279007,31.62026978,32.29167557,31.87985611,33.052742
4/24/2018,5:05:53 PM,324,1014.595,35.39920425,34.73339462,34.6412735,31.5730114,32.25643158,31.84449196,33.01771927
4/24/2018,5:05:53 PM,594,1014.865,35.42210007,34.81394196,34.71036911,31.62026978,32.2799263,31.85628128,33.052742
4/24/2018,5:05:53 PM,864,1015.135,35.46787643,34.83694839,34.74490356,31.60845757,32.36212921,31.90342712,33.11108398
4/24/2018,5:05:54 PM,405,1015.676,35.52507401,34.82544708,34.66430664,31.63208199,32.31516266,31.84449196,33.052742
4/24/2018,5:05:54 PM,675,1015.946,35.44498825,34.84844589,34.73339462,31.64389229,32.38560486,31.93877411,33.11108398
4/24/2018,5:05:54 PM,945,1016.216,35.50219727,34.8599472,34.73339462,31.65570068,32.35039139,31.84449196,33.06441116
4/24/2018,5:05:55 PM,215,1016.486,35.47931671,34.84844589,34.74490356,31.5730114,32.32690811,31.8680687,33.06441116
4/24/2018,5:05:55 PM,486,1016.757,35.47931671,34.8829422,34.77942657,31.63208199,32.31516266,31.89164162,33.052742
4/24/2018,5:05:55 PM,756,1017.027,35.42210007,34.72188187,34.6412735,31.59664345,32.30342102,31.84449196,32.99436951
4/24/2018,5:05:56 PM,296,1017.567,35.41065216,34.76792145,34.65279007,31.60845757,32.25643158,31.84449196,32.9826889
4/24/2018,5:05:56 PM,567,1017.838,35.45643234,34.77942657,34.69885635,31.59664345,32.35039139,31.84449196,33.04106903
4/24/2018,5:05:56 PM,837,1018.108,35.51363373,34.84844589,34.76792145,31.70292664,32.33864975,31.91521072,33.02939606
4/24/2018,5:05:57 PM,107,1018.378,35.46787643,34.77942657,34.73339462,31.65570068,32.30342102,31.87985611,32.9826889
4/24/2018,5:05:57 PM,378,1018.649,35.46787643,34.79093552,34.76792145,31.65570068,32.33864975,31.92699432,33.052742
4/24/2018,5:05:57 PM,648,1018.919,35.44498825,34.80244064,34.71036911,31.67931557,32.33864975,31.87985611,33.052742
4/24/2018,5:05:57 PM,918,1019.189,35.55937576,34.83694839,34.76792145,31.75013351,32.33864975,31.90342712,33.08774948
4/24/2018,5:05:58 PM,459,1019.73,35.58224106,34.8829422,34.83694839,31.71473122,32.36212921,31.9505558,33.09941864
4/24/2018,5:05:58 PM,729,1020,35.55937576,34.91742706,34.82544708,31.77373123,32.39734268,31.98588753,33.11108398
4/24/2018,5:05:58 PM,999,1020.27,35.51363373,34.81394196,34.81394196,31.76193237,32.35039139,31.96233368,33.04106903
4/24/2018,5:05:59 PM,269,1020.54,35.46787643,34.8714447,34.82544708,31.70292664,32.36212921,31.97411156,33.08774948
4/24/2018,5:05:59 PM,540,1020.811,35.45643234,34.77942657,34.76792145,31.65570068,32.32690811,31.91521072,33.04106903
4/24/2018,5:05:59 PM,810,1021.081,35.50219727,34.8599472,34.82544708,31.63208199,32.35039139,31.90342712,33.08774948
4/24/2018,5:06:00 PM,80,1021.351,35.44498825,34.82544708,34.76792145,31.67931557,32.36212921,31.90342712,33.11108398
4/24/2018,5:06:00 PM,621,1021.892,35.50219727,34.8944397,34.81394196,31.69112206,32.35039139,31.92699432,33.12274933
4/24/2018,5:06:00 PM,891,1022.162,35.47931671,34.82544708,34.77942657,31.70292664,32.36212921,31.92699432,33.11108398
4/24/2018,5:06:01 PM,161,1022.432,35.44498825,34.84844589,34.77942657,31.70292664,32.38560486,31.90342712,33.07608032
4/24/2018,5:06:01 PM,432,1022.703,35.45643234,34.82544708,34.71036911,31.67931557,32.36212921,31.87985611,33.12274933
4/24/2018,5:06:01 PM,702,1022.973,35.49075699,34.8944397,34.79093552,31.67931557,32.38560486,31.91521072,33.1460762
4/24/2018,5:06:01 PM,972,1023.243,35.50219727,34.8714447,34.82544708,31.67931557,32.33864975,31.93877411,33.13441467
